NavB_up.ES	MemB_up.ES	CD8T_up.ES	CD4T_up.ES	NKcell_up.ES	Monocyte_up.ES	NavB_dn.ES	MemB_dn.ES	CD8T_dn.ES	CD4T_dn.ES	NKcell_dn.ES	Monocyte_dn.ES	NavB_up.pval	MemB_up.pval	CD8T_up.pval	CD4T_up.pval	NKcell_up.pval	Monocyte_up.pval	NavB_dn.pval	MemB_dn.pval	CD8T_dn.pval	CD4T_dn.pval	NKcell_dn.pval	Monocyte_dn.pval
KIRC__TCGA-A3-3328	-2.429159764665	-3.19436745376057	-6.25752969016812	-4.07108250297457	-3.08503570867752	-12.244978208798	-5.83250836581143	-8.49160609412268	-4.47449960190359	-6.21339253588663	-4.72723270538105	-8.4924748852497	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3329	1.65238485755588	2.84701867164072	1.8814027860691	3.58534872509995	2.21506480200145	2.83686267524275	-6.6314299186532	-4.24120269240061	-6.21121119055285	2.04408469839052	-3.42023371822594	1.44190272503728	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3331	2.10018555832552	3.427048111582	1.67797533382706	-2.96406103421913	2.44529911790324	2.85462342097619	-7.47681846427029	-3.74115365464738	-5.03818148746476	2.72479905023298	-2.66230387197567	1.88416047332062	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3335	1.28675480211677	2.64150935696074	-3.47337467077957	-3.70182866580144	-4.80584403573801	1.87254521813766	-7.46096509004842	-4.98207357119598	-7.20134966501964	1.61933613270615	-4.51907995456444	-1.26646684408446	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3343	2.35066122247565	4.11126985987214	2.24932794491828	4.44306161460794	2.78321376880507	2.9864250550784	-6.14934185059202	-4.56428275152374	-6.16819173084283	2.44030074324476	-3.68481896406292	2.21044144109437	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3346	-2.99971347050701	2.03626540400659	1.52826721122671	-3.01138503789084	2.04447166430691	2.84781286937651	-6.56769170618313	-3.46772498375957	-6.80996884714431	1.71301384574878	-4.18331900443088	-2.50877488573068	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3347	2.64471664740584	4.16058966869843	2.19700744846168	3.48683572218913	3.05889845913997	3.46370321809873	-6.47739374137524	1.66938088694391	-5.32852775486908	4.14674145966075	-3.3298948630007	2.61384453358014	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3349	1.12457845950385	1.98203122258976	1.34046562315074	-3.13323282059083	2.00076093337456	-8.04520633826011	-9.84502751490486	-5.21546989420511	-7.3376133406018	2.96904514349526	-4.12351869088414	2.78189715431818	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3351	2.80158811062408	4.67243337503209	2.59927468478452	5.79863157385739	2.98075758942473	3.16016488876125	-4.8394795117699	1.36489944320839	-5.00704157892848	2.87651223526166	-2.20501182302909	3.74830901507226	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3352	1.8797906263697	3.04521595754357	1.70877889944352	-3.56060772588923	2.32743469718238	2.10812245556478	-7.66760893791698	-5.05650258514349	-7.30362272459821	1.98554463561626	-3.85545666990912	1.74129608994151	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3357	1.44476500336101	3.13938117782461	1.89248450209595	3.76015192598549	2.44109326773255	3.08455966860584	-7.55487956586071	-5.14281001729099	-5.89083242667541	2.02810803978413	-2.78854947876813	1.30903123690708	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3358	2.77050601060587	4.610543433706	2.62674554362864	4.85341578754313	3.13107419826285	3.73572239982594	-6.71601126887259	-4.84747737839061	-6.4654465666516	2.58840084596696	-3.92214412755852	2.19517925340702	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3359	2.09208929223296	3.55790675466302	2.10342677393162	4.25029979386217	2.60173483076299	2.6892107291858	-7.06777363542288	-4.38251099355153	-5.87028207428783	2.35649740514393	-3.38805059803759	2.6413195784878	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3362	-3.39832586464738	-4.80828779960987	-4.41102726094725	-4.908002381138	-7.82484701841646	-10.0577639620954	-12.1034580477094	-7.24491094576935	-9.35545540208675	1.94207843792512	-5.84159983789528	1.37896024377653	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3363	-3.80008231141792	-5.46081394926459	-2.14882348628428	-3.84091751731096	-2.71767244210111	2.02935078587852	-7.40508915552548	-7.98215866729606	-7.10737138935879	2.01370147647251	-5.46027196546626	-4.74788298586213	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3365	1.91456188941303	2.85564479622272	1.72082826126375	3.363981163775	2.19313750599102	1.74160433460633	-8.57245168950861	-4.22953476265445	-7.09508891099489	1.9968109960258	-3.85952542344356	1.97293313228473	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3367	1.74625053995596	3.54382905008909	1.3535826951337	-3.45736929996952	1.66409200896643	2.42880462441252	-7.05991422282959	-4.62304677057172	-6.48803340941338	2.32632467224071	-3.53917500857955	1.06493411933153	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3370	1.85979679612943	3.16830148588571	2.23640212053176	4.82797079563567	2.67114339192576	2.49921758731312	-6.41342288146239	-4.19388510238088	-5.55663449981264	2.55716562361994	-3.11503973957402	3.43700558045522	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3372	2.12236722861259	3.34905875271284	1.77222104119377	3.78278383952116	2.03310987130455	1.76561187315042	-7.50541874159082	-3.84241904321952	-5.72736602552432	2.20685540697055	-2.9651379340869	2.78932883586777	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3373	1.56382762894164	2.84567611213755	-4.16511612968211	-3.58154240144617	-6.74780658206629	2.28411436312141	-8.05276622018838	-4.5021965925443	-6.16323477502814	2.61432819256442	-3.74649545073525	-2.27211467354493	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3374	2.17711460060751	3.02146677227994	0.964487152579907	-3.11178931517118	2.34972173782151	3.41255837188522	-5.91031424906722	-3.56869634495729	-4.0893648204097	3.02311901749367	-4.08794817153564	-2.6381627102181	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3376	2.06948166025562	3.27369147564644	1.66644818241816	2.76265851713808	2.2423632863135	1.96980489862299	-8.29568982229284	-3.82505249725294	-5.5514865604836	3.35219216090963	-3.34956088871447	3.08382989997103	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3378	3.3619800010254	5.76070928031449	2.42250900936444	5.84343758494455	3.69762741404977	4.35565180728109	3.20900530153311	1.49604400817757	-4.15945269065743	3.11587386354395	-2.18003707455404	2.58925603255377	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3380	0.996957100197805	2.23750993725674	1.36054679284761	-3.47873903090703	-6.11872173148516	1.14565184656158	-8.77164145794401	-5.93099936929023	-8.13263510371298	2.13159218540288	-4.5381497748541	1.86839334370628	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3382	1.08201377246718	2.32286630459447	1.93355417959683	3.66005972108407	2.61850188789086	1.59472313970674	-7.67222581927274	-4.66943572354527	-7.37941607652129	1.67831502242336	-3.52060654772721	1.69978174410813	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3383	1.01479626983015	2.21344071074366	1.82102663727728	-3.57551113628826	2.06259745267731	2.45164509364766	-7.22132979941396	-3.59593112873163	-6.93914994715094	2.56093639302963	-4.02575566005457	1.68567583355005	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3385	-2.88632030945019	-3.14178717098686	-3.26149801306856	-3.51526704819337	-6.2610440756069	-9.29810252869355	-8.0197094776571	-7.60415062757991	-6.89431610333605	1.20917340498652	-3.55009448472739	-4.47139961261525	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-3387	1.96151592514329	3.6225895539593	1.70881429243723	-3.15705556039019	2.26647956827914	3.02432164115556	-6.9069650389205	-4.11108231118641	-5.68104921341791	3.06156576215318	-3.27233657396735	1.46586757025363	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A6NI	-3.3483091850187	-3.52218578533956	-4.20659481689199	-3.79891120306174	-8.5025985117406	2.11516764819878	-10.2934997961826	-6.5550470554026	-7.86923988240358	2.77103267905488	-4.53078118536868	-2.4099140059405	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A6NJ	2.24000925474062	3.67307853231189	2.62457282719195	5.12743693972233	3.32518268469953	2.86613278323967	-7.28367397375951	-4.87682109949707	-6.9315663369019	2.44225413646687	-3.82599045858797	3.61653783911822	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A6NL	2.0520764294696	3.18421899966034	1.85524510539852	-3.5839015766818	2.61039065033197	2.17293355648633	-9.23084344354203	-5.09397483172398	-6.87696449252359	2.7516406572091	-3.88820120565096	2.73655697335658	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A6NN	1.2917556316431	-4.5467860387973	1.96007324735049	-3.48086196283941	2.73224025290314	1.60087484875229	-8.60693405195165	-4.43075378688359	-7.14183349353942	2.65882462323037	-3.49507560444391	3.20680335660572	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A8CQ	-2.41020336948762	-3.08627057660556	-3.81997104353821	-3.67436703517091	-6.10811772478745	1.2372692319136	-9.72591950466208	-5.08039161544876	-6.79501467364604	2.65454312974144	-3.38859276006342	2.14176866787292	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A8OU	1.36978248247442	2.48975062602441	1.00557441970345	-3.74458335616592	-6.05903057110645	2.12593151174215	-9.46032836757311	-4.87069684866676	-6.55160492739926	2.68520909716914	-3.80541895543689	1.71386021774217	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A8OV	-3.23886282942967	-4.05449991704515	-4.08707107340638	-4.18289054983746	-7.09370375745512	1.3254992378112	-9.20901164656926	-8.45900637152977	-8.15515168811035	2.03332785854162	-4.49858799328651	-2.40615506986768	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A8OW	1.40536788143126	2.97415749020462	1.53886658638021	-3.4311824647468	1.82245155290544	-7.84955386255766	-8.95198984898406	-5.67468827653617	-7.37285502178105	1.81215276078538	-4.14172042972329	2.9982675321772	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-A3-A8OX	1.69855759079982	2.74639628919325	1.8451838295769	-4.27396318451858	2.33075173943998	2.26337705885325	-9.04108320378806	-5.55425723162515	-8.83647742000776	2.8497398979493	-4.65377816293228	3.02224690651695	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3425	1.83942872044459	3.02405806186428	2.37218994390858	3.91533888169722	3.32828093440915	3.54884668420132	-8.25080783870889	-5.10048780386779	-6.71653704252855	3.43262371034478	-4.25151603662181	2.26286333324016	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3426	2.6527204979003	3.58406743112888	3.67001303545516	7.28827515809808	4.67151784408036	3.63983154237429	1.70627799485718	2.70232317719223	-4.53246148106497	3.7548533360099	-2.35715551097419	4.92712940745043	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3427	-3.73153077347233	-4.10656897987435	-7.59762454847561	-4.55148770572159	-6.32396613532243	-10.9066909094203	-6.8674916883122	-10.33497471487	-5.4768705848385	-4.60351315809125	-6.44671877217966	-8.50120249729461	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3428	-2.69483337798737	-3.37332304127196	0.553092556596115	-2.63300382921057	-4.3111775024171	2.38212663394593	-6.71402554853673	-3.9247791038826	-6.27935953227096	2.03898286100022	-3.3880445259949	-2.08556858489879	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3429	2.22042733820886	3.53918657005502	2.89307589288365	5.74516821860605	3.80045007228659	3.24976872722959	-5.03129171029373	1.36417690976819	-5.87677091443962	2.13368490260758	-3.54062005823268	3.5627493866991	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3431	-2.58431158269611	-3.85199651338147	1.57639544063924	-2.76283478217193	2.23748815130247	-9.51229386818101	-7.84639997917415	-3.56139898650413	-7.23065312193364	2.4408434396333	-4.21448257621016	2.0588044200692	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3433	0.654196751829604	1.55347639759605	-2.22703402677027	-2.54254652405103	1.14929356657769	-11.5277651019016	-6.88821704831176	-8.40846252843607	-5.56027421412536	-4.00423758665736	-5.92125732014081	-4.68882388488241	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3434	-3.52678164500739	-3.5997828734845	2.02232253755617	-3.50356912705584	2.69549634157353	1.24667543042743	-8.03199764333327	-4.6121863603175	-7.17970391553235	2.02113935285175	-4.2344118399079	2.52053638525273	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3436	-1.99203256827066	-3.44309113938209	1.21657859764692	-3.41678461648918	-5.53028761282443	-7.29193806726098	-7.93990882218388	-4.07326532372135	-7.83815430623924	1.51520391075511	-4.73454200318753	-1.30822908662584	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3440	-2.59785306213224	-3.58008345065121	-4.96073253682905	-3.65154795089918	-3.10561070369709	-8.99790789765614	-6.30161241687601	-7.88197723368615	-5.18755238451892	-5.23136456947803	-5.58551854266505	-6.89342127182811	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3443	-3.82144170491065	-4.21653625156866	-7.82376947489152	-4.31904140162062	-7.30654566421005	-20.1474385936265	-7.39099251372621	-11.0766432049678	-5.13906782606012	-8.443729080436	-5.53723759049993	-7.63395516458811	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3444	1.1403198745268	2.40427774538929	1.3885553931656	-4.21985197246841	2.02400693087413	1.41199604093309	-7.33729236393251	-4.64268171163698	-7.02769361825301	1.86239560065995	-4.26524806458797	-2.58316939878852	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3445	0.941446311486705	-2.88770750205688	2.38647530908352	4.34935432436706	3.03659001170477	2.23094667344273	-7.23169310176464	-3.82909479605839	-7.097751714377	2.36500001862355	-2.75714831604005	2.81255435356537	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3447	-2.92027767413214	-3.71000618696248	-3.13664964519476	-3.42725401319495	-2.54642810633116	-7.75950871779966	-6.10754669392771	-7.75776491370378	-5.83550774804001	-4.33837636241627	-6.0241032485026	-6.7964171316994	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3450	0.942092041420101	1.93296225169296	-3.33683804775594	-3.64795767003008	-5.42844836208049	-7.60052890281988	-9.34675034539639	-6.88612549985845	-7.73595710952646	1.79098448813202	-5.25037182395688	-2.09643616518514	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3451	-3.74936460314823	-3.49295771209917	1.57891554048298	-2.99122971107064	1.82917201434898	2.1498631704859	-7.12111517342018	-4.39058720767049	-6.44039083067348	2.15541814482013	-5.0706440477489	-3.47255042597227	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3453	-3.01229405636684	1.55094486148377	-6.53394948732559	-3.87291955724435	-3.76618558907791	-8.18271009704646	-6.51964899940672	-10.3765063392512	-6.77993826181656	-4.48798800529795	-6.74295805384533	-5.80970772337157	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3454	0.962939684813845	2.16787165564504	1.47809140812296	-3.33909615527342	1.79623548462829	1.24288866611947	-7.69958981462858	-4.63161214425262	-6.38997627872586	1.80839927831056	-3.62537866647475	1.12528783447877	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3455	-3.63000671480628	2.25369358498073	3.00960694125033	5.64602046633259	3.29180425598874	-8.48900671689134	-5.79007873879698	-4.51299825581786	-8.39728796005648	-3.05717013132849	-5.56000880880026	3.3085320859522	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3456	1.33360620003283	2.92344506728094	-2.89339912617573	-3.63101090106497	-4.54174737500041	1.89824388552735	-9.60660334760076	-7.24906447091063	-7.59354040197141	2.12688075451093	-5.57337232613187	-3.38935970925656	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3458	-2.88492177808814	-3.83651666232343	1.63918763464565	-3.19406830305388	1.65417534094692	-7.9612819716425	-6.53913275854859	-5.22625427927161	-6.58684962641409	1.06477702027442	-4.45148075046112	-2.21389826209428	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3460	1.16317506168178	2.17650915777296	1.51051159855213	-3.04773123561533	2.12348063587944	1.90112477633229	-7.79799669198268	-4.83084195741051	-7.01536249655537	2.13316515109171	-3.59666460987173	1.81906108009782	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3461	-3.74390751877339	-4.3227798542355	1.88343755856745	-3.10315669428781	2.400599649271	-7.25920825686209	-7.98819455654319	-4.87872708190591	-7.42140937942013	2.03168420658646	-3.78137055332736	2.69358534552265	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AK-3465	-3.94639404785448	-4.3079120508807	-6.70064149636926	-4.20510586121503	-5.52883668709833	-18.6898990808146	-8.72740002872851	-8.13256000951747	-7.32647405485749	-4.98021355969719	-6.92083040579584	-5.22239631053715	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AS-3777	-5.52676248372472	-6.58805073453616	-3.82195735816184	-5.12294912733232	-5.57606981156132	-14.4150340662567	-11.1041583104083	-6.51330243603698	-8.97728175602294	-3.07132197977852	-7.37627884322661	-6.09672788699257	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-AS-3778	-3.60755978660717	-4.46395715298165	-3.45537027912462	-3.50895643078603	-7.61025528363515	1.35891363388513	-9.40333909727438	-5.40056732629558	-8.49070816334522	2.50186950832099	-4.38093851510447	1.77432899243475	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4688	-4.44661526327285	-3.41900441454552	0.409277396889233	-1.99058372954823	1.46853583467485	-12.5101229732978	3.82990305775523	0.834812344569503	-6.66439956532272	1.22234026583119	-3.16166881107388	-3.13676870764432	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4690	1.99748600287204	3.514192850038	2.39370868613859	4.77515929352611	3.1127110823325	4.05528482952563	3.46352009873623	2.22738418836707	-5.00680135059199	3.40884849296722	3.60495476332044	1.95957968068924	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4691	1.18694596497186	-3.70546850033785	2.53997897604088	3.98351931795669	3.09042797325402	1.66549027512483	-6.61749729393535	-4.32329751750126	-8.27316983628275	1.69822252577976	-4.29281737250462	2.36607569378781	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4693	2.51700155597296	4.5599612846662	2.45005146777173	4.8681535735528	3.0396406585221	2.54609885114221	-7.81784334851771	-5.10543205900156	-6.97451553470897	2.15461272686146	-3.66412825433249	2.88570894799458	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4694	1.89121840957335	3.20875726733431	2.86480860982399	5.15973030707932	3.65582057487624	3.35298490675457	-7.20649549852786	-4.72051437199843	-7.49483293404483	3.34788587039449	-5.45706705843737	3.2165844684202	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4696	-8.26649204371945	-7.35620663951477	-9.86275573693999	-5.5073110594305	-8.92730395794715	-15.5652500991157	-6.79407514726448	-5.61828528222312	-7.14979307860102	-4.54559573916747	-4.55343159286329	-8.7820471156797	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4697	4.3433075457356	5.66214241609267	3.3886557978378	7.40918850462727	4.45558236580635	2.84222806171413	1.58293557857187	2.29977137918498	-3.86377506258209	2.86662232824591	1.55975660947392	5.80043272150213	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4698	1.35439574588602	2.5447995787773	3.21182266150338	5.79755533990252	4.19550922388907	2.6168483776615	5.2900792932541	2.60585039167339	5.08370700317282	-3.79319023304412	3.16578573852051	2.84886838474486	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4699	-3.117040197358	-3.20481403106543	2.31432649526745	4.15267966496236	3.28083321396385	2.00078518937803	3.87348683467808	1.89093654707417	-5.68771224750111	1.45429140832358	-4.61191578296756	1.58045856354529	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4700	2.2532598150108	3.30700889328529	3.03064111373055	5.85873621707089	4.08179697452332	3.35935181312804	-5.18640272135319	2.4022188089531	-7.66366701292151	2.94682850632938	-4.26942394018266	4.2566372748716	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4701	2.15613783637342	3.48293056563268	2.46533753280797	5.08991388021852	2.61465705472325	2.46535030557398	-6.02133906077183	-4.33704274919528	-7.00001913765247	1.81421461554892	-3.57916788569952	3.29054162613658	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4703	1.31209819565285	2.47948932070764	2.18144514779648	4.59409248334849	3.13560738806221	2.08516317333251	-7.6921479818365	1.8669703372584	-6.48406011465583	2.61267053074284	-2.75541585032782	3.61092471041846	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4706	-3.29921125577753	-4.36504991855447	1.66900285146723	-3.61429628638138	2.30426370310974	-11.6744525445515	-8.55195339592094	-3.98611961078342	-8.93192101924922	1.73310086788872	-5.02707380816344	2.55812819709872	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4707	-4.38057000083063	-4.88105405796337	1.38704934213976	-3.53816331770615	-6.11594133475284	-17.0468021154406	-8.37757555600102	-3.18770579777934	-9.33350257226899	-3.53031745406108	-4.80308385603965	2.09247979561469	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4710	2.13262387404042	2.88187438715784	1.29131795205047	-3.56474860197359	-7.05519124147975	1.32192113919602	-7.61058975274792	-3.00652885133184	-5.95225015545828	1.98405600672527	-3.17646962074969	2.1007720735412	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4712	1.61089161937631	2.15659969738442	2.21847770547714	-3.42000441973748	3.27680232009805	3.11997781711857	-6.34866730425322	1.54137683161653	-6.67890794767746	2.75163692026305	-3.34850237491535	1.63691957427684	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4713	-3.56917401526119	-4.56198364078719	1.50126674918319	-4.22511265364746	-6.04941370448851	-11.1040087574405	-9.34141526287175	-5.69570502242434	-8.94152019573794	1.68781771559444	-5.85565277880912	1.42196360876761	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4714	2.01100492003003	2.92663323685248	3.01047960767568	5.07017222408824	3.93463506708686	2.28423557701298	-5.50923409635584	-3.26859216513291	-6.99827021680245	2.61801581639493	-3.71189792217917	4.35228137872098	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4718	1.4042899787619	2.27786596854566	1.47486009473005	-3.02688129109248	1.97169696087874	-8.77954762353802	-7.4397252130346	-5.0424248062306	-7.44996562185815	1.70244277555214	-4.1554372621038	2.38414034910047	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4810	1.36286127539616	2.19793138612421	2.49236136685361	4.37810061597289	3.46507523278044	2.02800432296519	-6.76971690802768	-4.33220543479846	-7.37605880639657	2.61371731127073	-3.24649072085833	3.66580669243669	0	0	0	0	0	0	0	0	0	0	0	0
KIRC__TCGA-B0-4811	-1.9651972563547	-3.45441229402515	-4.26770089194939	-4.08325243640674	-7.37129158131541	-8.44665372239687	-10.1976410881533	-4.7909502690247	-8.59663866325131	1.42201594493802	-4.33281254472891	1.28019560159665	0	0	0	0	0	0	0	0	0	0	0	0
